Year,"tmp,Southwest","tmp,North Central","tmp,Northeast","tmp,Southeast","prc,Southwest","prc,North Central","prc,Northeast","prc,Southeast"
21.6299991607666,8.208001708984398,6.495324707031273,1.6131835937500227,5.577630615234398,370.2186740284219,555.665429402552,768.1916539326039,627.4914753845451
21.6200008392334,8.278558349609398,6.656427001953148,2.0136657714843977,5.845178222656273,347.2607792431859,550.4555442570336,747.733876522716,581.1019274659657
21.6100006103516,8.117578125000023,6.326287841796898,1.5024353027343977,5.417352294921898,356.7776577817483,559.6636898985707,765.3749879921179,612.9379730168694
21.6000003814697,8.182489013671898,6.578424072265648,2.0609375000000227,5.732812500000023,338.8739230558713,525.986340171869,734.1565763141489,600.178600684842
21.5900001525879,8.429895019531273,6.710046386718773,1.7009521484375227,5.671899414062523,368.919004056778,574.1185859875486,785.8595459708795,652.5496839060452
21.5799999237061,8.597100830078148,6.803094482421898,1.7438903808593977,5.593011474609398,361.6667083505831,532.7299451352019,748.3839496202904,608.865421654059
21.5699996948242,8.584588623046898,6.658685302734398,1.7160583496093977,5.483209228515648,336.75932261445496,523.6884777204409,704.1869907453702,567.4859691140455
21.5599994659424,8.138665771484398,6.454766845703148,1.7369323730468977,5.577935791015648,358.84796943719266,537.0513652991349,748.5886136748832,629.0395379338065
21.5499992370605,8.219812011718773,6.606072998046898,1.7734313964843977,5.701501464843773,397.30864811460265,555.333193474894,748.7643121351084,625.7013232158215
21.5400009155273,8.367608642578148,6.598321533203148,1.9213806152343977,5.571282958984398,335.25490454877627,517.8191070598359,726.4517282123961,585.0443857724485
21.5300006866455,8.184381103515648,6.556756591796898,1.6871276855468977,5.441949462890648,362.4742713626006,562.4660131076098,725.5466794475751,607.4270025635542
21.5200004577637,8.535150146484398,6.853540039062523,1.8803039550781477,5.797143554687523,381.8048557491238,542.7785972500487,727.6336028994024,622.6555097299524
21.5100002288818,8.233514404296898,6.479425048828148,1.6888977050781477,5.505639648437523,352.9519862865982,537.6528635991917,737.8024874427069,618.1915586722653
21.5,8.311669921875023,6.528802490234398,1.6536193847656477,5.518731689453148,361.4509510896369,547.3453005322426,741.0273609664841,631.4356705061641
21.4899997711182,8.330499267578148,6.679925537109398,1.8219543457031477,5.723992919921898,367.0267719790843,554.6832884562036,746.2349490339193,577.6007322566556
21.4799995422363,8.371972656250023,6.652825927734398,1.7635437011718977,5.702905273437523,333.3233420121928,551.0192808344527,739.9107008865258,603.2218929874489
21.4699993133545,8.057336425781273,6.452508544921898,1.7118774414062727,5.493585205078148,397.8265551829452,576.0727271209021,765.9648328228741,618.9819776381
